PLAYER_NAME,TEAM_ABBREVIATION,FANTASY_RANK_SCORE,FANTASY_RANK_PERCENTILE,FANTASY_POINTS_PER_MIN,PCT_MINUTES_PLAYED,PCT_GAMES_PLAYED,GP,AVG_MINUTES,FANTASY_POINTS,AVG_FANTASY_PPG
Georges Niang,CLE,0.5142174792949147,62.55144032921811,0.4394409937888199,44.851677018633545,98.20409937888199,161,21.912919254658384,1545.5,9.602546583850932
Alex Caruso,OKC,0.5088748095502782,62.34567901234568,0.5616,40.867200000000004,77.63032000000001,125,24.64896,1703.5,13.62744
Duncan Robinson,MIA,0.5086133500853358,62.139917695473244,0.4647887323943662,46.82577464788732,86.7394366197183,142,25.992816901408446,1716.5,12.090281690140845
Jonathan Isaac,ORL,0.5075838762191731,61.934156378600825,0.6849612403100775,25.689224806201548,79.4591472868217,129,15.538837209302324,1374.5,10.651782945736434
Mark Williams,CHA,0.5072434055292553,61.72839506172839,0.8598412698412699,24.674285714285716,44.46460317460318,63,26.655238095238094,1439.0,22.843174603174603
Cason Wallace,OKC,0.5068302425421842,61.52263374485597,0.45,45.111599999999996,92.26160000000002,150,23.7852,1598.5,10.6552
Shaedon Sharpe,POR,0.5059548186771113,61.31687242798354,0.5161538461538462,47.893846153846155,72.79076923076923,104,31.836923076923078,1694.0,16.290769230769232
Cam Thomas,BKN,0.5058090546407791,61.111111111111114,0.581978021978022,43.682527472527475,66.75373626373626,91,31.3878021978022,1661.5,18.25912087912088
Naji Marshall,NOP,0.5057800951701019,60.90534979423868,0.5355555555555557,40.53688888888889,82.36066666666666,135,23.52733333333333,1707.5,12.649555555555557
Day'Ron Sharpe,BKN,0.5056275986533089,60.69958847736625,0.7554954954954954,23.24135135135135,68.34945945945945,111,16.468378378378375,1382.5,12.452972972972972
Ja Morant,MEM,0.5054712892672929,60.49382716049383,0.7315254237288135,33.944406779661016,53.352881355932205,59,31.13508474576271,1339.5,22.70305084745763
Jaden Ivey,DET,0.5033791201773478,60.288065843621396,0.495233644859813,46.94186915887851,77.83177570093459,107,29.11682242990654,1535.5,14.353644859813084
Ayo Dosunmu,CHI,0.5033741730665418,60.08230452674898,0.47754098360655733,48.36737704918033,78.88754098360656,122,29.558688524590163,1718.5,14.086229508196721
Wendell Carter Jr.,ORL,0.5033098894317234,59.876543209876544,0.5602439024390243,40.67243902439024,75.83813008130082,123,25.730325203252033,1770.5,14.393983739837399
Zach Collins,CHI,0.5021998738894315,59.67078189300411,0.6088721804511278,32.05203007518797,81.21466165413533,133,18.818571428571428,1516.0,11.398646616541352
Dalton Knecht,LAL,0.5020494295245375,59.465020576131685,0.49,37.95,95.12,78,19.15,732.5,9.39
Max Strus,CLE,0.5016764703266788,59.25925925925925,0.5066666666666666,46.660833333333336,75.20750000000001,120,29.264999999999997,1759.0,14.658333333333333
Moussa Diabaté,LAC,0.4998760408956106,59.053497942386834,0.6654878048780487,27.510365853658534,76.77317073170732,82,15.909878048780486,843.0,10.280243902439025
De'Andre Hunter,ATL,0.4983954134184177,58.8477366255144,0.5334710743801653,43.503388429752064,74.02702479338843,121,28.273471074380165,1830.0,15.12603305785124
Precious Achiuwa,NYK,0.49782703223248437,58.64197530864198,0.5625954198473282,36.23312977099236,81.22007633587786,131,21.32213740458015,1566.5,11.957709923664122
Bradley Beal,PHX,0.49687606954393987,58.43621399176955,0.5700000000000001,44.07,64.63,106,32.725,1977.5,18.655
Jalen Suggs,ORL,0.49621972647748924,58.230452674897116,0.5227272727272727,43.17681818181818,75.93909090909091,110,27.514999999999997,1584.0,14.398636363636363
Keon Johnson,BKN,0.49481870383082677,58.0246913580247,0.42238095238095236,46.09154761904762,90.96857142857144,84,23.650357142857143,832.0,9.90392857142857
Herbert Jones,NOP,0.49346627486758265,57.818930041152264,0.44333333333333336,50.123749999999994,78.45291666666667,96,30.9375,1321.5,13.762083333333335
LaMelo Ball,CHA,0.4918505152258418,57.61316872427984,0.7495652173913043,31.79536231884058,47.59855072463768,69,32.11202898550724,1657.5,24.019565217391303
Kyle Anderson,MIA,0.48873578062288275,57.407407407407405,0.5135714285714285,36.6385,86.77607142857144,140,19.88907142857143,1408.0,10.055857142857144
Quentin Grimes,DET,0.483831406467803,57.20164609053497,0.49880952380952376,40.98642857142857,79.61666666666666,126,24.111904761904764,1566.0,12.43047619047619
Isaiah Collier,UTA,0.4816183352135514,56.99588477366255,0.41,46.73,86.59,71,25.9,750.0,10.56
Brandon Clarke,MEM,0.4814464469201931,56.79012345679012,0.6425714285714287,28.324285714285715,71.98742857142857,70,19.162571428571425,856.5,12.238857142857142
Aaron Nesmith,IND,0.48060960841784583,56.5843621399177,0.5030769230769231,42.14923076923077,75.13846153846153,117,26.630769230769232,1556.0,13.29846153846154
Ausar Thompson,DET,0.4792011037863265,56.37860082304527,0.548360655737705,37.07622950819672,74.47,122,23.852950819672134,1594.5,13.06688524590164
Kevin Huerter,CHI,0.47914396253790903,56.17283950617284,0.47924812030075187,41.230827067669175,81.21466165413533,133,24.368496240601505,1551.5,11.667142857142858
Keon Ellis,SAC,0.4785502213239762,55.96707818930041,0.4733576642335767,39.24832116788321,85.88956204379562,137,21.362700729927006,1388.0,10.126642335766423
Isaiah Jackson,IND,0.4776626642081659,55.76131687242798,0.7430769230769231,18.24692307692308,68.01076923076923,65,13.152307692307692,632.5,9.726153846153846
Peyton Watson,DEN,0.4764274498319877,55.55555555555556,0.44081081081081075,39.76189189189189,90.83810810810812,148,21.241891891891893,1385.0,9.357027027027026
Moses Moody,GSW,0.47608495464957756,55.349794238683124,0.49828571428571433,35.993,85.64357142857142,140,20.036571428571428,1386.5,9.901285714285715
Terance Mann,ATL,0.4717795417718343,55.144032921810705,0.4294366197183099,42.083169014084504,86.85964788732394,142,23.148732394366196,1404.5,9.889084507042254
Isaiah Stewart,DET,0.47176442530478047,54.93827160493827,0.5349152542372881,36.32084745762712,75.44237288135592,118,24.205932203389832,1507.0,12.770508474576271
Tari Eason,HOU,0.4713262714627393,54.73251028806584,0.68,29.42987341772152,57.62443037974683,79,24.056708860759493,1292.5,16.360759493670887
Grant Williams,CHA,0.47098425295115676,54.52674897119342,0.418695652173913,46.80782608695653,79.95478260869565,92,28.35391304347826,1090.0,11.85086956521739
Andrew Nembhard,IND,0.4706353246280168,54.32098765432099,0.42488721804511276,45.392330827067674,81.14127819548872,133,26.89511278195489,1529.5,11.501428571428573
Dereck Lively II,DAL,0.47060241781834167,54.11522633744856,0.6876923076923077,28.243516483516483,57.903846153846146,91,23.37175824175824,1459.0,16.033406593406593
Patrick Beverley,MIL,0.4704072316986666,53.90946502057613,0.45999999999999996,37.16,89.02,73,20.03,668.5,9.16
Kris Dunn,UTA,0.4690452551593598,53.70370370370371,0.4577142857142857,38.90742857142857,85.64357142857142,140,21.65742857142857,1366.0,9.754714285714284
Dorian Finney-Smith,LAL,0.46855799020216504,53.49794238683128,0.40519083969465647,47.73610687022901,79.99641221374047,131,28.651984732824427,1528.0,11.663053435114504
Drew Eubanks,LAC,0.46704706854086603,53.29218106995884,0.5869117647058824,24.872794117647057,83.80360294117646,136,14.077426470588236,1115.0,8.19764705882353
Jabari Walker,POR,0.4662853230903757,53.086419753086425,0.5327272727272727,32.21909090909091,81.14999999999999,132,18.560909090909092,1296.5,9.820909090909092
Mason Plumlee,LAC,0.4657884929630877,52.88065843621399,0.5976666666666667,26.93116666666667,77.15299999999999,120,16.450666666666667,1175.5,9.795666666666667
Cameron Payne,NYK,0.4645369213197794,52.674897119341566,0.49439999999999995,30.518800000000002,91.6064,150,15.961599999999999,1174.5,7.83
Khris Middleton,WAS,0.4630039035724177,52.46913580246913,0.643913043478261,31.206413043478257,58.24228260869564,92,25.33076086956522,1502.0,16.33032608695652
Kevin Love,MIA,0.46214132236205885,52.2633744855967,0.7682051282051282,18.44064102564103,55.564102564102555,78,15.069102564102563,910.0,11.666153846153847
Scoot Henderson,POR,0.4618299496542687,52.05761316872428,0.42640625,44.7675,78.12625,128,27.5315625,1487.5,11.620156249999999
Steven Adams,HOU,0.4618258152218001,51.85185185185185,0.68,20.17,70.73,58,13.69,536.0,9.239999999999998
Kyshawn George,WAS,0.45969281082117786,51.64609053497943,0.39,45.79,82.93,68,26.5,695.5,10.23
Justin Champagnie,WAS,0.45946740127683394,51.440329218106996,0.6302597402597403,28.587922077922084,64.44376623376624,77,20.45896103896104,992.0,12.885324675324675
Ochai Agbaji,TOR,0.45879283971951745,51.23456790123457,0.3930985915492958,42.8187323943662,87.42647887323945,142,23.80830985915493,1344.0,9.464084507042255
Tristan da Silva,ORL,0.45760480387373975,51.028806584362144,0.39,41.38,90.24,74,22.01,642.0,8.68
Thomas Bryant,MIA,0.4568106870808568,50.82304526748971,0.6873076923076924,19.625,68.01211538461538,104,13.501153846153844,961.0,9.239615384615384
Simone Fontecchio,DET,0.45668239106914843,50.617283950617285,0.4521276595744681,36.26468085106383,86.32510638297872,141,20.431276595744677,1327.0,9.41468085106383
Sandro Mamukelashvili,SAS,0.45601856593088186,50.41152263374485,0.735607476635514,14.795046728971961,66.52700934579438,107,10.581028037383179,838.0,7.831775700934579
Jaylin Williams,OKC,0.4512882344624505,50.20576131687243,0.6329310344827587,21.627155172413794,73.27922413793102,116,14.491034482758621,1077.0,9.28396551724138
Trey Lyles,SAC,0.45023340001691314,50.0,0.5154330708661418,32.07047244094488,78.0211811023622,127,19.747244094488185,1293.5,10.181102362204724
Max Christie,LAL,0.4501187091046489,49.794238683127574,0.3915172413793103,40.15482758620689,88.92365517241379,145,21.17993103448276,1217.5,8.397655172413792
James Wiseman,IND,0.4497267140861354,49.58847736625515,0.568125,27.288749999999997,75.64859375,64,17.121718750000003,617.5,9.64625
Luke Kennard,MEM,0.44898805859668384,49.382716049382715,0.5562500000000001,32.886250000000004,67.37875,104,23.7575,1377.5,13.246250000000002
Haywood Highsmith,MIA,0.4488081417781559,49.17695473251029,0.39885714285714285,40.77857142857143,85.64357142857142,140,22.740857142857145,1260.5,9.003142857142857
Ryan Dunn,PHX,0.4483700050090225,48.971193415637856,0.42,35.83,90.24,74,19.06,595.0,8.04
Miles McBride,NYK,0.4479873928176349,48.76543209876543,0.4548484848484849,37.00272727272727,80.56393939393939,132,22.133636363636363,1329.5,10.072424242424242
Ronald Holland II,DET,0.4474863693920498,48.559670781893004,0.41000000000000003,32.17,98.78,81,15.629999999999999,515.0,6.360000000000001
Bilal Coulibaly,WAS,0.44745629198033887,48.35390946502058,0.39901639344262296,46.43327868852459,74.47,122,30.025245901639344,1475.5,12.094754098360655
Cedi Osman,SAS,0.44665580904550717,48.148148148148145,0.4600000000000001,32.23,87.8,72,17.62,586.0,8.14
Kenrich Williams,OKC,0.44193261172828413,47.94238683127572,0.51,27.445,84.15,138,15.655,1104.0,8.0
Jerami Grant,POR,0.4418391146865766,47.73662551440329,0.4788118811881188,42.874950495049504,61.88059405940594,101,33.205940594059406,1599.5,15.837821782178219
Sam Merrill,CLE,0.44134151985435355,47.53086419753087,0.48621212121212126,31.699696969696966,80.95212121212121,132,18.71409090909091,1192.0,9.028863636363637
Nicolas Batum,LAC,0.4407184464349182,47.325102880658434,0.41999999999999993,36.53130434782609,85.57652173913044,138,20.99086956521739,1213.5,8.79304347826087
Chris Boucher,TOR,0.4384862256354663,47.11934156378601,0.68,19.91,60.98,100,15.675,1080.5,10.805
Jamal Shead,TOR,0.43811475117100773,46.913580246913575,0.38,37.27,91.46,75,19.56,562.0,7.49
Amir Coffey,LAC,0.4373553668794189,46.70781893004115,0.37014084507042255,40.806338028169016,86.60211267605634,142,22.59394366197183,1195.5,8.418169014084508
Bojan Bogdanović,NYK,0.43715698144156856,46.50205761316872,0.48,37.55,69.51,57,25.93,713.5,12.52
Anthony Black,ORL,0.4356257152321634,46.2962962962963,0.3636734693877551,39.322040816326535,89.97081632653062,147,20.754081632653065,1139.5,7.75061224489796
Reggie Jackson,PHI,0.4348743861993185,46.09053497942387,0.42353982300884957,36.1741592920354,82.93628318584071,113,19.479734513274337,941.0,8.329292035398229
Davion Mitchell,SAC,0.43428595277891435,45.884773662551446,0.36013698630136987,39.90616438356164,89.03671232876711,146,21.42794520547945,1147.0,7.853424657534246
Marvin Bagley III,MEM,0.43325501925594556,45.67901234567901,0.7185185185185186,19.098024691358024,52.10864197530864,81,16.282222222222224,950.0,11.726913580246913
Jonathan Mogbo,TOR,0.43305013678447585,45.47325102880658,0.48,32.66,76.83,63,20.41,623.0,9.89
Jordan Clarkson,UTA,0.4301085689954356,45.267489711934154,0.5381521739130435,35.384239130434786,58.24228260869564,92,28.748043478260872,1407.5,15.300760869565218
Larry Nance Jr.,ATL,0.42670065531957924,45.06172839506173,0.6025882352941176,25.498588235294118,61.65023529411765,85,19.759294117647062,1007.0,11.849882352941176
Jalen Wilson,BKN,0.42653897006235364,44.8559670781893,0.38762295081967213,39.369098360655734,80.86704918032787,122,22.09377049180328,1026.0,8.411967213114753
Adem Bona,PHI,0.4258723214103054,44.650205761316876,0.58,22.979999999999997,70.73,58,15.6,521.5,8.989999999999998
Dalano Banton,POR,0.4252667728407671,44.44444444444444,0.5189256198347107,27.624380165289256,74.63198347107438,121,17.911570247933884,1125.5,9.303305785123968
Brice Sensabaugh,UTA,0.4249762725174097,44.23868312757202,0.5133980582524272,29.691067961165047,71.81097087378642,103,19.576601941747576,1042.5,10.12116504854369
Tyrese Martin,BKN,0.4231459864010775,44.03292181069959,0.47,33.42,73.17,60,21.92,617.5,10.29
Marcus Sasser,DET,0.4228020463528497,43.82716049382716,0.4878125,28.215859375,78.98406250000001,128,16.888046875,1045.0,8.166328125
Bruce Brown,NOP,0.4226498828192393,43.62139917695473,0.4424074074074074,38.28648148148149,69.67194444444443,108,25.805185185185184,1232.5,11.416388888888887
Dario Šarić,DEN,0.42236645112946436,43.415637860082306,0.5900000000000001,23.381999999999998,66.342,80,16.35,784.0,9.796000000000001
Jaxson Hayes,LAL,0.4168591562710068,43.20987654320987,0.5122222222222221,24.715555555555557,77.7788888888889,126,15.632222222222223,1024.0,8.126666666666667
Jose Alvarado,NOP,0.4160031689887294,43.00411522633745,0.505,30.415000000000003,68.29,112,21.375,1217.0,10.865
Isaac Okoro,CLE,0.41492674727155554,42.79835390946502,0.3911290322580645,38.545645161290324,76.5741935483871,124,23.712903225806453,1160.5,9.358790322580646
Neemias Queta,BOS,0.41479775590389484,42.592592592592595,0.6415555555555555,17.742444444444445,62.71133333333333,90,13.291555555555556,759.0,8.43288888888889
Cam Whitmore,HOU,0.41422773957172176,42.38683127572017,0.6191836734693877,21.657040816326536,59.859591836734694,98,17.41857142857143,1056.5,10.783469387755101
Duop Reath,POR,0.41370269407815985,42.181069958847736,0.5459649122807019,23.215614035087718,72.10385964912281,114,14.763157894736844,921.0,8.080701754385965
Alec Burks,MIA,0.41364970827349734,41.9753086419753,0.5142608695652174,27.013391304347827,71.65721739130433,115,18.04469565217391,1069.0,9.294782608695654
Pat Connaughton,MIL,0.4117838391753673,41.76954732510288,0.428034188034188,33.033846153846156,77.72376068376069,117,19.4808547008547,956.5,8.174786324786325
Aaron Holiday,HOU,0.4102244178061123,41.56378600823045,0.4377142857142857,26.882571428571428,86.47985714285714,140,14.724428571428572,896.0,6.401428571428572
Jarace Walker,IND,0.407939657357142,41.358024691358025,0.5130555555555555,23.580555555555552,75.80944444444444,108,14.139444444444443,778.0,7.2025
Josh Green,CHA,0.407827707985265,41.1522633744856,0.33103999999999995,43.51768,76.81048000000001,125,27.13984,1124.5,8.99584
Eric Gordon,PHI,0.4066644079546598,40.94650205761317,0.41271028037383173,37.6766355140187,70.0381308411215,107,24.866728971962615,1108.0,10.355700934579438
Jake LaRavia,MEM,0.4043138288275758,40.74074074074074,0.49306930693069306,29.494356435643564,67.38752475247524,101,21.334059405940597,1062.5,10.517623762376239
Ziaire Williams,MEM,0.4037664236366498,40.534979423868315,0.4431578947368421,33.43368421052631,70.285,114,22.626842105263158,1153.5,10.118421052631579
Caleb Martin,DAL,0.40311329680353297,40.32921810699588,0.40110091743119264,38.98229357798165,68.48440366972477,109,27.293119266055044,1193.0,10.948440366972475
Bol Bol,PHX,0.4012610915518903,40.123456790123456,0.7345569620253165,11.678481012658226,48.548354430379746,79,11.616329113924051,674.5,8.538607594936709
Javonte Green,CHI,0.4009995725440793,39.91769547325103,0.45740259740259737,28.908181818181824,74.52025974025975,77,19.32987012987013,695.5,9.034415584415584
Jordan Hawkins,NOP,0.39849050104237793,39.711934156378604,0.4254471544715447,31.338455284552843,75.600081300813,123,20.17008130081301,1051.5,8.55
Patrick Williams,CHI,0.3955433064062637,39.50617283950617,0.42,35.90415094339622,66.93594339622642,106,25.94490566037736,1151.0,10.85811320754717
Gordon Hayward,OKC,0.3953496960320345,39.300411522633745,0.48,31.64,62.2,51,24.42,594.5,11.66
Dennis Smith Jr.,BKN,0.3938665578663054,39.09465020576132,0.48999999999999994,26.9,68.29,56,18.9,518.0,9.25
DeAndre Jordan,DEN,0.3937917338014416,38.88888888888889,0.6443478260869565,14.61521739130435,58.746086956521744,92,11.805652173913042,696.5,7.5713043478260875
Malaki Branham,SAS,0.3935869537009783,38.68312757201646,0.42237704918032787,29.079754098360656,78.30770491803278,122,16.56770491803279,812.5,6.663114754098361
Ricky Council IV,PHI,0.3933405797917089,38.477366255144034,0.4857142857142857,24.314666666666668,73.78190476190477,105,14.651428571428573,725.5,6.912952380952381
Jordan Nwora,TOR,0.3930862123530031,38.2716049382716,0.59,18.07,63.41,52,13.68,420.5,8.09
Trendon Watford,BKN,0.3928474082739737,38.065843621399175,0.5329906542056074,22.348037383177573,67.30214953271027,107,16.53607476635514,925.0,8.642897196261682
Omer Yurtseven,UTA,0.3927746945403081,37.86008230452675,0.65,13.85,58.54,48,11.36,356.0,7.419999999999999
Gary Payton II,GSW,0.39249006482431453,37.65432098765432,0.5484905660377358,20.949056603773585,66.49867924528301,106,15.15754716981132,880.5,8.305094339622642
Gradey Dick,TOR,0.39216210152315123,37.4485596707819,0.39842105263157895,36.056315789473686,69.70263157894736,114,25.047368421052628,1149.5,10.08578947368421
Jeremiah Robinson-Earl,NOP,0.39201169050486795,37.242798353909464,0.5214285714285715,22.940857142857144,68.25885714285714,105,14.981428571428571,836.5,7.967714285714285
AJ Green,MIL,0.39146852579118874,37.03703703703704,0.39604651162790694,30.62875968992248,80.02093023255814,129,17.624883720930235,872.0,6.75984496124031
Matisse Thybulle,POR,0.3907861214103332,36.831275720164605,0.43875000000000003,32.19125,67.83625,80,22.49375,789.0,9.8625
Christian Wood,LAL,0.3905271618457723,36.62551440329218,0.56,22.15,60.98,50,17.44,487.0,9.74
Malachi Flynn,CHA,0.3902280884603497,36.41975308641975,0.4789041095890411,21.120000000000005,79.80643835616439,73,12.611917808219177,442.5,6.058630136986301
Jared Butler,WAS,0.39016098164744917,36.21399176954733,0.552,21.66,63.413999999999994,100,16.096,886.0,8.864
Jeff Green,HOU,0.38886440796646593,36.0082304526749,0.43327272727272725,26.478363636363635,78.8,110,15.488727272727274,725.0,6.588909090909091
Kai Jones,DAL,0.3861768234208216,35.80246913580247,0.7,11.9,48.78,40,11.71,327.0,8.18
Jamison Battle,TOR,0.3860120954022925,35.59670781893004,0.46,26.47,71.95,59,17.66,475.0,8.05
Dean Wade,CLE,0.3850796931810197,35.390946502057616,0.44,30.066194690265487,69.03495575221238,113,20.890707964601766,1039.5,9.198761061946904
Mo Bamba,NOP,0.38337838117309353,35.18518518518518,0.6128089887640449,15.82573033707865,58.547303370786516,89,12.964831460674159,709.5,7.974157303370787
Jaden Hardy,DAL,0.3832493702791421,34.97942386831276,0.43369230769230765,24.218,80.46561538461539,130,14.589153846153847,821.0,6.316999999999999
Talen Horton-Tucker,CHI,0.3829130947381526,34.77366255144033,0.52,21.777522935779817,66.73889908256882,109,15.89559633027523,897.0,8.231834862385321
Nikola Jović,MIA,0.38167936721760376,34.5679012345679,0.53,26.065,56.1,92,22.3,1088.5,11.830000000000002
John Konchar,MEM,0.3796949340096697,34.36213991769547,0.5273267326732674,22.69683168316832,62.07376237623761,101,17.14990099009901,896.5,8.87841584158416
Chimezie Metu,DET,0.37753391530368097,34.15637860082305,0.53,21.82,62.2,51,16.84,459.0,9.0
Kris Murray,POR,0.3745495613516999,33.95061728395062,0.36473282442748095,30.131068702290076,80.1081679389313,131,18.23679389312977,873.5,6.6679389312977095
Malcolm Brogdon,WAS,0.37426586277734886,33.744855967078195,0.6147619047619048,23.08952380952381,40.59238095238096,63,26.74380952380952,1039.0,16.493333333333332
Karlo Matković,NOP,0.37388029385702126,33.53909465020576,0.59,20.09,51.21999999999999,42,18.82,468.5,11.15
Jock Landale,HOU,0.3727631273769772,33.33333333333333,0.5728571428571428,16.528571428571425,60.97428571428571,98,12.892857142857142,720.0,7.35
Ben Simmons,BKN,0.37212998960495397,33.1275720164609,0.5463636363636364,24.056818181818183,52.22045454545455,66,22.400000000000002,813.0,12.322272727272727
Daniel Theis,NOP,0.37174625337615574,32.92181069958848,0.5144897959183674,21.90244897959184,62.7665306122449,98,16.692857142857143,844.5,8.617755102040816
Lonnie Walker IV,PHI,0.37031172612215235,32.71604938271605,0.5274358974358975,22.207948717948717,58.847948717948725,78,19.073589743589743,784.0,10.055897435897435
Jordan Goodwin,LAL,0.3688438142487633,32.510288065843625,0.5265116279069768,22.42279069767442,57.99767441860465,86,18.58406976744186,842.5,9.793720930232558
Oso Ighodaro,PHX,0.3680062275151543,32.30452674897119,0.41,26.56,74.39,61,17.14,430.5,7.06
Charles Bassey,SAS,0.3677659521576409,32.098765432098766,0.7530909090909091,8.047636363636363,36.73872727272727,55,10.557818181818183,437.0,7.943454545454546
Tidjane Salaün,CHA,0.36754169310419416,31.893004115226336,0.37,31.61,73.17,60,20.74,464.5,7.74
Quinten Post,GSW,0.3673142233311158,31.68724279835391,0.6,17.42,51.21999999999999,42,16.33,412.5,9.82
Johnny Juzang,UTA,0.36684010143166623,31.48148148148148,0.44857142857142857,26.829047619047618,65.27380952380952,84,19.542380952380952,734.0,8.735238095238095
Ryan Rollins,MIL,0.3652308869326486,31.275720164609055,0.5627536231884058,17.270434782608696,58.410000000000004,69,13.00217391304348,481.5,6.978115942028985
Vince Williams Jr.,MEM,0.3648104100692342,31.069958847736622,0.4892405063291139,28.355569620253167,52.99278481012657,79,24.49594936708861,967.5,12.244810126582278
Kyle Lowry,PHI,0.36241233062423944,30.864197530864196,0.39789473684210525,33.28473684210527,61.93684210526316,95,24.726315789473684,948.5,9.987368421052631
Josh Okogie,CHA,0.36044151824715237,30.65843621399177,0.49599999999999994,20.98,63.413999999999994,100,15.847999999999999,783.5,7.832000000000001
Craig Porter Jr.,CLE,0.357128426390395,30.45267489711934,0.5499999999999999,14.77,62.2,102,11.395,641.0,6.284999999999999
Richaun Holmes,WAS,0.35624337588310806,30.246913580246915,0.6429577464788733,13.857323943661973,43.985915492957744,71,15.325774647887325,710.5,10.008028169014084
Dwight Powell,DAL,0.35595529861141395,30.04115226337449,0.47203389830508474,17.87076271186441,72.28084745762712,118,11.755169491525425,663.5,5.625254237288136
Seth Curry,CHA,0.3548749592401955,29.835390946502056,0.4325,22.525000000000002,71.43107142857143,112,14.979642857142855,727.0,6.488214285714286
Ja'Kobe Walter,TOR,0.35401074770739516,29.629629629629626,0.42,28.029999999999998,63.41,52,21.220000000000002,468.0,9.0
Danté Exum,DAL,0.35209768461987784,29.4238683127572,0.49933333333333335,22.784666666666666,55.68866666666666,75,19.463333333333335,726.5,9.685333333333332
Vít Krejčí,ATL,0.35029707651104475,29.218106995884774,0.4670886075949367,24.955189873417723,57.62443037974683,79,21.44253164556962,771.0,9.76
Oscar Tshiebwe,IND,0.3490971021201742,29.01234567901235,0.8518181818181817,4.509090909090909,14.411818181818182,22,13.506363636363636,249.5,11.340000000000002
David Roddy,HOU,0.34845836099814115,28.80658436213992,0.43714285714285717,23.33704081632653,66.12724489795919,98,16.193979591836733,669.5,6.835204081632654
GG Jackson,MEM,0.34496039110496207,28.600823045267486,0.5023376623376623,23.91805194805195,49.81363636363636,77,21.96896103896104,875.5,11.368701298701298
Dalen Terry,CHI,0.3410528181487562,28.39506172839506,0.36446969696969694,21.59810606060606,81.39022727272727,132,12.634999999999998,610.5,4.6252272727272725
Tristan Vukcevic,WAS,0.3407217605187499,28.189300411522634,0.6744444444444444,10.993333333333332,35.906666666666666,45,14.795555555555554,449.0,9.97888888888889
Mitchell Robinson,NYK,0.3389767768332577,27.983539094650205,0.653125,15.210416666666667,31.754375,48,22.049375,677.0,14.103333333333333
Danilo Gallinari,MIL,0.3375912311085107,27.77777777777778,0.51,15.99,59.76,49,12.84,319.0,6.51
Troy Brown Jr.,DET,0.3340025270120534,27.572016460905353,0.4,21.0,71.95,59,14.01,332.0,5.63
Cody Martin,CHA,0.3338604121624362,27.36625514403292,0.43925925925925935,26.118148148148144,54.0937037037037,81,23.78197530864198,833.0,10.27975308641975
Justin Edwards,PHI,0.33255846686473145,27.160493827160494,0.41,29.34,53.66,44,26.24,478.5,10.88
Garrison Mathews,ATL,0.3324599883245836,26.954732510288064,0.37991150442477883,23.488053097345134,70.8529203539823,113,16.119734513274334,696.5,6.163628318584071
Gabe Vincent,LAL,0.3321852578923883,26.74897119341564,0.24879518072289158,34.39072289156626,77.9410843373494,83,21.020481927710843,437.5,5.271566265060241
Julian Strawther,DEN,0.3321298541894077,26.543209876543212,0.3556521739130435,25.893478260869564,71.31782608695652,115,16.77130434782609,686.5,5.968695652173913
Jevon Carter,CHI,0.3313042552974724,26.337448559670783,0.4,19.713333333333335,73.16666666666666,108,12.26,510.0,4.723333333333334
Ben Sheppard,IND,0.33117766224687006,26.13168724279835,0.341,26.228749999999998,73.35300000000001,120,17.03575,703.0,5.85825
Nick Smith Jr.,CHA,0.3307436387241963,25.925925925925924,0.3554054054054054,27.304594594594597,68.12972972972973,111,18.895405405405405,757.5,6.826756756756756
Tre Mann,CHA,0.32993895678690144,25.720164609053498,0.5351851851851852,20.99462962962963,41.778703703703705,54,24.19074074074074,700.5,12.96888888888889
Lonzo Ball,CHI,0.328964353994722,25.514403292181072,0.54,19.74,42.68,35,22.2,420.5,12.01
Joe Ingles,MIN,0.3275137005040254,25.308641975308642,0.3710344827586207,23.847126436781608,69.8789655172414,87,14.746206896551724,521.0,5.991379310344827
Julian Phillips,CHI,0.3271686528819885,25.102880658436217,0.33957983193277314,21.69302521008403,80.35344537815128,119,12.1427731092437,510.5,4.2899159663865545
Jae'Sean Tate,HOU,0.3264273370149546,24.897119341563787,0.3811111111111111,21.201111111111114,72.2211111111111,117,13.843333333333334,602.5,5.147777777777778
De'Anthony Melton,BKN,0.3260916821382271,24.691358024691358,0.514090909090909,22.873181818181816,41.01909090909091,44,26.00681818181818,589.5,13.398636363636363
Gui Santos,GSW,0.325669080131481,24.485596707818928,0.5078481012658228,15.13721518987342,56.57455696202532,79,12.071518987341772,473.0,5.986582278481014
Vasilije Micić,PHX,0.3251515905512886,24.279835390946502,0.37752475247524747,25.839009900990103,63.76435643564356,101,19.413267326732672,743.5,7.364950495049504
Keita Bates-Diop,BKN,0.3237388609804386,24.074074074074073,0.45,16.88,64.63,53,12.540000000000001,298.0,5.62
Zeke Nnaji,DEN,0.32128522377106233,23.868312757201647,0.4350434782608696,15.041478260869566,70.12530434782609,115,10.29678260869565,512.0,4.453913043478261
Torrey Craig,BOS,0.3206095237544628,23.662551440329217,0.4629113924050633,20.49873417721519,53.79556962025317,79,17.24253164556962,622.5,7.875696202531646
Bruno Fernando,TOR,0.31981695433813623,23.456790123456788,0.5619354838709678,13.598225806451612,45.516290322580645,62,13.366774193548387,460.0,7.418548387096773
Sasha Vezenkov,SAC,0.3196856773369699,23.25102880658436,0.54,12.979999999999999,51.21999999999999,42,12.17,276.5,6.58
